triple,stv,truth
athlete chrislambert athleteplayssport sport baseball,0.9446027875,1
athlete alexeiramirez athleteplayssport sport baseball,0.4424107373,1
coach josejuanbarea athletehomestadium stadiumoreventvenue quickenloansarena,0.4258196056,1
athlete chadpennington athleteplaysforteam sportsteam newyorkjets,0.2173130393,0
athlete robbiefowler athleteplaysforteam sportsteam liverpool,0.3957529068,1
sportsteam buccaneers teamhomestadium stadiumoreventvenue st+AF8AXwBf-petetimesforum,0.5791468024,1
athlete nealcotts athleteplaysinleague sportsleague mlb,0.3949653506,1
athlete jeremyhermida athleteplayssport sport baseball,0.4213554561,1
sportsteam arizonadiamondbacks teamhomestadium stadiumoreventvenue chasefield,0.4276425838,1
sportsteam royals teamhomestadium stadiumoreventvenue kauffmanstadium,0.3854900301,1
athlete shaunlivingston athleteplaysforteam sportsteam clippers,0.4193560183,1
coach josejuanbarea coachesteam sportsteam cavaliers,0.4474327564,1
athlete kelennaazubuike athleteledsportsteam sportsteam goldenstatewarriors,0.4276425838,1
athlete carlcrawford athleteledsportsteam sportsteam tampabaydevilrays,0.2143872857,0
sportsleague nba leaguestadiums stadiumoreventvenue madisonsquaregarden,0.4956397116,1
athlete homerbailey athleteplaysinleague sportsleague mlb,0.4153022468,1
athlete philcoke athleteplayssport sport baseball,0.4154197276,1
athlete elimanning athleteledsportsteam sportsteam newyorkgiants,0.4154525697,1
sportsleague mlb leaguestadiums stadiumoreventvenue wrigleyfield,0.4280184209,1
athlete chaseutley athleteledsportsteam sportsteam magic,0.4998057485,1
athlete stevegarvey athleteplayssport sport baseball,0.4321557581,1
athlete gradysizemore athleteplayssport sport baseball,0.4070726633,1
athlete rickynolasco athleteplayssport sport baseball,0.4276425838,1
athlete markbuehrle athleteplayssport sport baseball,0.4276425838,1
athlete honuswagner athleteplayssport sport baseball,0.4276425838,1
athlete shinsoochoo athleteplaysinleague sportsleague mlb,0.4037350118,1
personmexico melkycabrera athleteplaysinleague sportsleague mlb,0.4276425838,1
coach jeffsamardzija athleteplaysinleague sportsleague mlb,0.4813362658,1
personaustralia davidpauley athleteplaysinleague sportsleague mlb,0.4828420579,1
athlete jeffnelson athleteplaysinleague sportsleague mlb,0.4276426435,1
athlete ryanbraun athleteledsportsteam sportsteam brewers,0.4480448067,1
athlete jaredreiner athleteplaysforteam sportsteam losangeleslakers,0.4276425838,1
coach markkotsay athleteplayssport sport baseball,0.4276425838,1
sportsteam pittsburghpenguins teamplaysinleague sportsleague nhl,0.4264363348,1
athlete bradradke athleteplayssport sport baseball,0.4148387313,1
sportsteam redskins teamhomestadium stadiumoreventvenue fedexfield,0.4276425838,1
sportsleague mlb leaguestadiums stadiumoreventvenue chasefield,0.4276425838,1
athlete mikegonzalez athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jp+AF8AXw-arencibia athleteplaysforteam sportsteam bills,0.4634473324,1
athlete mehmetokur athleteledsportsteam sportsteam jazz,0.4276425838,1
sportsteam portlandtrailblazers teamhomestadium stadiumoreventvenue rosegardenarena,0.672144711,1
athlete rafaelfurcal athleteplaysinleague sportsleague mlb,0.4436353147,1
sportsteam sanfrancisco49ers teamhomestadium stadiumoreventvenue candlestickpark,0.4276426435,0
athlete hankaaron athleteplayssport sport baseball,0.438273102,1
athlete russellbranyan athleteplayssport sport baseball,0.4344629347,1
athlete darrellrasner athleteplaysinleague sportsleague mlb,0.415430069,1
sportsteam stlouiscardinals teamplaysinleague sportsleague mlb,0.43302387,1
athlete akinoriiwamura athleteplayssport sport baseball,0.4276425838,1
personmexico brianmccann athleteplayssport sport baseball,0.4276425838,1
sportsteam philadelphia76ers teamhomestadium stadiumoreventvenue wachoviacenter,0.4044555724,1
athlete chrischambliss athleteplayssport sport baseball,0.7181856036,1
sportsleague mlb leaguestadiums stadiumoreventvenue safecofield,0.4267269373,1
sportsteam chicagobulls teamplaysinleague sportsleague nba,0.033894366,1
athlete brettfavre athleteledsportsteam sportsteam newyorkjets,0.446046412,0
athlete andrebarrett athleteplaysforteam sportsteam nets,0.9443958402,1
coach jefffulchino athleteplayssport sport baseball,0.5185357928,1
sportsteam houstonastros teamplaysinleague sportsleague mlb,0.4549107552,1
personmexico luiscastillo athleteplayssport sport baseball,0.4549107552,1
athlete montaellis athleteplaysforteam sportsteam goldenstatewarriors,0.4617270231,1
sportsteam wisconsinbadgers teamplaysinleague sportsleague ncaa,0.4276425838,1
athlete russellmartin athleteplaysinleague sportsleague mlb,0.4106097519,1
athlete conorjackson athleteplaysinleague sportsleague mlb,0.4736453891,1
athlete andrewmiller athleteplaysforteam sportsteam bucks,0.4344629347,0
athlete brianroberts athleteledsportsteam sportsteam orioles,0.4177514613,1
athlete mattwilliams athleteplayssport sport baseball,0.4407606125,1
athlete orlandohernndez athleteplayssport sport baseball,0.5916664004,1
athlete timredding athleteplayssport sport baseball,0.4410901666,1
athlete troytulowitzki athleteplaysinleague sportsleague mlb,0.4407606125,1
athlete scottlinebrink athleteplayssport sport baseball,0.5308241844,1
sportsteam sacramentokings teamhomestadium stadiumoreventvenue arcoarena,0.4856594503,1
athlete jakeplummer athleteledsportsteam sportsteam broncos,0.7036633492,1
personmexico jorgecampillo athleteplayssport sport baseball,0.4153741598,1
athlete ryandempster athleteplayssport sport baseball,0.425349474,1
athlete angelberroa athleteplayssport sport baseball,0.4338943958,1
athlete sidneycrosby athletehomestadium stadiumoreventvenue mellonarena,0.4143873155,1
sport baseball sportusesstadium stadiumoreventvenue threeriversstadium,0.4276425838,1
athlete jasonmotte athleteplayssport sport baseball,0.5379638076,1
athlete markgrace athleteplayssport sport baseball,0.4276425838,1
sportsteam st+AF8AXw-louiscardinals teamhomestadium stadiumoreventvenue buschmemorialstadium,0.4276426435,1
athlete jarrodwashburn athleteplayssport sport baseball,1,1
athlete manuginobili athleteplaysforteam sportsteam spurs,0.3992562592,1
personmexico mannyramirez athleteplayssport sport baseball,0.492549628,1
athlete luisvalbuena athleteplaysinleague sportsleague mlb,0.4276425838,1
personasia juancruz athleteledsportsteam sportsteam newyorkyankees,0.4276425838,0
athlete hedoturkoglu athleteplaysforteam sportsteam magic,0.4275161326,1
sportsteam dodgers teamhomestadium stadiumoreventvenue dodgerstadium,0.4276425838,1
athlete miltonbradley athleteplayssport sport baseball,0.4321393371,1
athlete johnaxford athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete chadbradford athleteplaysinleague sportsleague mlb,0.4044215679,1
athlete josecalderon athleteplaysforteam sportsteam raptors,0.4276425838,1
athlete kurtwarner athleteplaysforteam sportsteam louiscardinals,0.0494691551,0
athlete scottrolen athleteplaysinleague sportsleague mlb,0.4321393371,1
personmexico michaelbourn athleteplaysinleague sportsleague mlb,0.4465464652,1
athlete ramonsessions athleteplaysforteam sportsteam bucks,0.4276425838,1
personmexico alfonsosoriano athleteplaysinleague sportsleague mlb,0.7265753746,1
sportsleague nba leaguestadiums stadiumoreventvenue toyotacenter,0.4276425838,1
athlete kellyjohnson athleteplayssport sport baseball,0.4106097221,1
athlete bradpenny athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam coloradorockies teamhomestadium stadiumoreventvenue coorsfield,0.4276425838,1
sportsteam lsu teamplaysinleague sportsleague ncaa,0.4267039001,1
sportsleague nba leaguestadiums stadiumoreventvenue fedexforum,0.4276425838,1
sportsleague nba leaguestadiums stadiumoreventvenue aircanadacenter,0.6166383624,1
personmexico jackmorris athleteplayssport sport baseball,0.7238607407,1
personmexico jackwilson athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico jasonbartlett athleteplaysinleague sportsleague mlb,0.4078284204,1
athlete tadahitoiguchi athleteplayssport sport baseball,0.4169176221,1
athlete nomargarciaparra athleteplayssport sport baseball,0.4828420281,1
athlete andylaroche athleteplaysinleague sportsleague mlb,0.4203598201,1
athlete caseyblake athleteplayssport sport baseball,0.4257438779,1
coach brianburres athleteplaysinleague sportsleague mlb,0.5163173676,1
sportsteam coloradorockies teamplaysinleague sportsleague mlb,0.4040887356,1
athlete kellyshoppach athleteplaysinleague sportsleague mlb,0.5025786757,1
athlete armandogalarraga athleteplaysinleague sportsleague mlb,0.4346316457,1
athlete shawngreen athleteplayssport sport baseball,0.4333811402,1
sportsteam purdueboilermakers teamplaysinleague sportsleague ncaa,0.4572899044,1
athlete kevinmartin athleteplaysforteam sportsteam kings,0.425349474,1
sportsleague nfl leaguestadiums stadiumoreventvenue invescofield,0.4783171713,1
athlete thome athleteplayssport sport baseball,0.5499971509,1
athlete asdrubalcabrera athleteplaysinleague sportsleague mlb,0.4257425964,1
coach greggpopovich coachesteam sportsteam sanantonio,0.4276425838,1
coach juanencarnacion athleteplayssport sport baseball,0.4276426435,1
athlete kengriffeyjr athleteplaysforteam sportsteam reds,0.4276425838,1
athlete tonygwynn athleteplayssport sport baseball,0.4849816263,1
athlete marcoestrada athleteplayssport sport baseball,0.4276425838,1
coach kameronloe athleteplaysinleague sportsleague mlb,0.4849816859,1
sportsgame n2002worldcup sportsgamewinner sportsteam brazil,0.4203598201,1
athlete jonathanpapelbon athleteplaysinleague sportsleague mlb,0.411806196,1
athlete guillermomota athleteplayssport sport baseball,0.4252923727,1
sportsteam packers teamplaysinleague sportsleague nfl,0.4742409885,1
athlete chaseungbaek athleteplayssport sport baseball,0.4929628372,1
athlete brianbuscher athleteplayssport sport baseball,0.4276425838,1
athlete cleonjones athleteplaysinleague sportsleague mlb,0.4419024885,1
athlete kirbypuckett athleteledsportsteam sportsteam twins,0.427642554,1
athlete giambi athleteplaysforteam sportsteam newyorkyankees,0.4276425838,1
coach loviesmith coachesteam sportsteam n1985chicagobears,0.2276425838,0
personmexico tinomartinez athleteplaysinleague sportsleague mlb,0.4790124595,1
athlete berniewilliams athleteplaysforteam sportsteam newyorkyankees,0.4276425838,1
athlete ryanshealy athleteplayssport sport baseball,0.0183418393,1
athlete briangriese athleteplaysforteam sportsteam n1985chicagobears,0.4167755246,1
athlete petermoylan athleteplayssport sport baseball,0.4106097221,1
athlete ryanbraun athleteplayssport sport baseball,0.4276425838,1
personmexico mattcapps athleteplayssport sport baseball,0.4163707495,1
coach dennisfelton worksfor sportsteam alabamaaandmbulldogs,0.5657536983,1
athlete chrisnarveson athleteplayssport sport baseball,0.4074460566,1
athlete hanleyramirez athleteplayssport sport baseball,0.4802261293,1
coach dennisfelton coachesteam sportsteam alabamaaandmbulldogs,0.4480448067,1
athlete justinmorneau athleteplaysforteam sportsteam twins,0.4276425838,1
athlete mitchstetter athleteplayssport sport baseball,0.4276425838,1
athlete rafaelbetancourt athleteplaysinleague sportsleague mlb,0.4193560183,1
sportsgame n1999worldseries sportsgamewinner sportsteam newyorkyankees,0.3854900002,1
athlete jrrussell athleteledsportsteam sportsteam oaklandraiders,0.4276425838,1
athlete miltonbradley athleteledsportsteam sportsteam chicagocubs,0.2132139921,0
athlete tadahitoiguchi athleteplaysinleague sportsleague mlb,0.4044555724,1
athlete carllandry athleteledsportsteam sportsteam rockets,0.4276425838,1
sportsleague ncaa leaguestadiums stadiumoreventvenue spartanstadium,0.4276425838,1
athlete keithhernandez athleteplaysinleague sportsleague mlb,0.4105223715,1
athlete josecapellan athleteplaysinleague sportsleague mlb,0.3989317715,1
athlete joshjohnson athleteplaysinleague sportsleague mlb,0.4276426435,1
personasia carlosarroyo athleteledsportsteam sportsteam magic,0.4760190845,1
sportsleague mlb leaguestadiums stadiumoreventvenue threeriversstadium,0.4276425838,1
athlete davidhuff athleteplaysinleague sportsleague mlb,0.4154525697,1
athlete pauloneill athleteplaysinleague sportsleague mlb,0.3989317715,1
sportsleague nfl leaguestadiums stadiumoreventvenue arrowheadstadium,0.4727427065,1
athlete wadeboggs athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete oscarvillarreal athleteplaysinleague sportsleague mlb,0.4276426435,1
athlete paulmaholm athleteplayssport sport baseball,0.4153364599,1
athlete jonlieber athleteplayssport sport baseball,0.4199583828,1
athlete mattschaub athleteplaysforteam sportsteam texans,0.4276425838,1
athlete cristhianmartinez athleteplaysinleague sportsleague mlb,0.4096849859,1
athlete larrydoby athleteplayssport sport baseball,0.4480448067,1
athlete uguethurbina athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico markgrudzielanek athleteplayssport sport baseball,0.4334254861,1
athlete tayshaunprince athleteplaysforteam sportsteam fortwaynepistons,0.5163174272,0
athlete paulpierce athletehomestadium stadiumoreventvenue tdbanknorthgarden,0.481934607,1
athlete andrebarrett athleteledsportsteam sportsteam nets,0.4344630241,1
coach horacioramirez athleteplaysforteam sportsteam redsox,0.015910387,0
athlete davidriske athleteplayssport sport baseball,0.553781271,1
sportsleague nfl leaguestadiums stadiumoreventvenue lucasoilstadium,0.9159177542,1
personmexico colehamels athleteplaysinleague sportsleague mlb,0.4508007169,1
athlete kevinmillar athleteplayssport sport baseball,0.4276425838,1
athlete linaskleiza athleteledsportsteam sportsteam nuggets,0.4106097221,1
athlete paulkonerko athleteplayssport sport baseball,0.5829318166,1
sportsleague mlb leaguestadiums stadiumoreventvenue camdenyards,0.4254615307,1
athlete damon athleteplaysforteam sportsteam newyorkyankees,0.4065758586,1
personmexico jeffmathis athleteplayssport sport baseball,0.4106098413,1
athlete placidopolanco athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete clifflee athleteplaysinleague sportsleague mlb,0.4188005626,1
sportsteam clevelandindians teamhomestadium stadiumoreventvenue jacobsfield,0.1799813628,0
athlete dwightgooden athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jeffweaver athleteplayssport sport baseball,0.4276425838,1
sportsleague mlb leaguestadiums stadiumoreventvenue rogerscentre,0.4172474146,1
athlete fabriciooberto athleteledsportsteam sportsteam sanantonio,0.4276425838,1
athlete cococrisp athleteplaysforteam sportsteam redsox,0.4204339087,1
athlete mattmorris athleteplaysinleague sportsleague mlb,0.4500049353,1
sportsteam kansascitychiefs teamhomestadium stadiumoreventvenue arrowheadstadium,0.4276425838,1
athlete mikestanton athleteplaysinleague sportsleague mlb,0.4276425838,1
athlete jacobyellsbury athleteplaysinleague sportsleague mlb,0.4039948881,1
sportsteam bengals teamplaysinleague sportsleague nfl,0.4276425838,1
athlete ericgagne athleteplaysinleague sportsleague mlb,0.4889760017,1
athlete mehmetokur athleteplaysforteam sportsteam jazz,0.4070726633,1
athlete jameycarroll athleteplaysinleague sportsleague mlb,0.411806196,1
athlete ccsabathia athleteplayssport sport baseball,0.4805459976,1
sportsteam leafs teamhomestadium stadiumoreventvenue aircanadacenter,0.4163707495,1
athlete tomglavine athleteplayssport sport baseball,0.425277859,1
coach brianfalkenborg athleteplaysinleague sportsleague mlb,0.5310175419,1
athlete marcoestrada athleteplaysinleague sportsleague mlb,0.4073320925,1
athlete corylidle athleteplaysinleague sportsleague mlb,0.7733977437,1
coach markkotsay athleteledsportsteam sportsteam atlantabraves,0.4253700376,1
athlete nicklaslidstrom athletehomestadium stadiumoreventvenue joelouisarena,0.4276426435,1
athlete brucegradkowski athleteplaysforteam sportsteam bucs,0.2148673415,0
coach kevinyoukilis athleteledsportsteam sportsteam redsox,0.4891096056,1
athlete leandrobarbosa athleteledsportsteam sportsteam suns,0.4253700376,1
athlete juanpie athleteledsportsteam sportsteam marlins,0.4276425838,1
athlete sambradford athleteplaysforteam sportsteam sooners,0.4163707495,1
sportsteam virginiatechhokies teamplaysinleague sportsleague ncaa,0.4871663451,1
athlete chriswebber athleteledsportsteam sportsteam sixers,0.4625729918,1
athlete johnaxford athleteplayssport sport baseball,0.4247065485,1
coach ryanludwick athleteledsportsteam sportsteam louiscardinals,0.5852610469,1
personmexico lastingsmilledge athleteplaysinleague sportsleague mlb,0.4276426435,1
athlete peytonmanning athleteplaysforteam sportsteam colts,0.4276425838,1
athlete gasol athleteplaysforteam sportsteam losangeleslakers,0.4276425838,1
athlete pedromartinez athleteplaysinleague sportsleague mlb,0.4379006922,1
athlete frankrobinson athleteplayssport sport baseball,0.4423839748,1
sportsteam chicagocubs teamplaysinleague sportsleague mlb,0.4244270325,1
athlete jojoreyes athleteplaysinleague sportsleague mlb,0.4276425838,1
personmexico freddysanchez athleteplaysforteam sportsteam pirates,0.6697092056,1
personmexico jorgecantu athleteplaysinleague sportsleague mlb,0.4177514613,1
sportsteam chicagobulls teamhomestadium stadiumoreventvenue unitedcenter,0.4463077784,1
personmexico markteahen athleteplayssport sport baseball,0.4276425838,1
athlete toriihunter athleteplayssport sport baseball,0.5516952872,1
personmexico alexrodriguez athletehomestadium stadiumoreventvenue yankeestadium,0.4543261528,1
athlete jr+AF8AXw-smith athleteledsportsteam sportsteam nuggets,0.4689310491,1
athlete brianurlacher athleteledsportsteam sportsteam n1985chicagobears,0.4276425838,1
personmexico odalisperez athleteplayssport sport baseball,0.4481486082,1
athlete ramonsessions athleteledsportsteam sportsteam bucks,0.3854900301,1
athlete mattholliday athleteledsportsteam sportsteam coloradorockies,0.7315564156,1
athlete leandrobarbosa athleteplaysforteam sportsteam suns,0.4276426435,1
athlete lidstrom athleteledsportsteam sportsteam redwings,0.4276425838,1
athlete williemcginest athleteledsportsteam sportsteam newyorkgiants,0.4475468695,1
sportsteam orioles teamplaysinleague sportsleague mlb,0.4373797774,1
athlete nomargarciaparra athleteplaysinleague sportsleague mlb,0.4611485302,1
coach larryhughes athleteplaysforteam sportsteam chicagobulls,0.4013593793,1
athlete conorjackson athleteplayssport sport baseball,0.4572832584,1
athlete marlonbyrd athleteledsportsteam sportsteam rangers,0.4611486197,1
athlete fredlynn athleteplaysinleague sportsleague mlb,0.4639830589,1
coach chuckamato coachesteam sportsteam wolfpack,0.4013593793,1
athlete johansantana athleteplaysforteam sportsteam newyorkmets,0.4639830589,1
athlete jr+AF8AXw-smith athleteplaysforteam sportsteam nuggets,0.4334217012,1
athlete vinceyoung athleteledsportsteam sportsteam titans,0.4572899044,1
athlete kevinmartin athleteledsportsteam sportsteam kings,0.4933096468,1
athlete johnvanbenschoten athleteplaysinleague sportsleague mlb,0.4373797774,1
personmexico jaybruce athleteledsportsteam sportsteam reds,0.3854900301,1
athlete josecapellan athleteplayssport sport baseball,0.4242300987,1
athlete jefffrancoeur athleteledsportsteam sportsteam atlantabraves,0.4276425838,1
athlete cj+AF8AXw-wilson athleteplayssport sport baseball,0.4276425838,1
athlete chrisbritton athleteplaysinleague sportsleague mlb,0.4227363467,1
personmexico morganensberg athleteplaysinleague sportsleague mlb,0.5640068054,1
personmexico hongchihkuo athleteplaysinleague sportsleague mlb,0.4346316457,1
sportsteam capitals teamplaysinleague sportsleague nhl,0.4276425838,1
athlete toddjones athleteplaysinleague sportsleague mlb,0.4143873155,1
sportsleague ncaa leaguestadiums stadiumoreventvenue tigerstadium,0.9485048652,1
athlete kirkgibson athleteplayssport sport baseball,0.4219574928,1
coach tomgorzelanny athleteplaysinleague sportsleague mlb,0.4752412438,1
sportsleague mlb leaguestadiums stadiumoreventvenue buschmemorialstadium,0.4460292459,1
coach marvinlewis coachesteam sportsteam bengals,0.4154526591,1
athlete natemclouth athleteledsportsteam sportsteam pirates,0.3860255778,1
sportsteam alabamacrimsontide teamplaysinleague sportsleague ncaa,0.4475468695,1
athlete chriscooley athleteledsportsteam sportsteam redskins,0.4346893132,1
sportsteam tennesseevolunteers teamplaysinleague sportsleague ncaa,0.422750324,1
athlete edwinencarnacion athleteplayssport sport baseball,0.4276425838,1
athlete baberuth athleteplayssport sport baseball,0.4719535112,1
athlete davidwells athleteplaysinleague sportsleague mlb,0.3956604898,1
athlete tysonchandler athleteledsportsteam sportsteam sacramentostatehornets,0.411806196,1
athlete mussina athleteledsportsteam sportsteam newyorkyankees,0.3854900301,1
athlete jimmyrollins athleteplaysinleague sportsleague mlb,0.4276425838,1
sportsteam seattlemariners teamplaysinleague sportsleague mlb,0.3854900301,1
personmexico mannyramirez athleteplaysinleague sportsleague mlb,0.4224498272,1
athlete dustinpedroia athleteplayssport sport baseball,0.4745960832,1
coach josejuanbarea athleteplaysforteam sportsteam cavaliers,0.1646938145,0
athlete alexacker athleteplaysforteam sportsteam knicks,0.4217690825,1
athlete brianroberts athleteplaysinleague sportsleague mlb,0.4313659072,1
athlete fernandoabad athleteledsportsteam sportsteam newyorkmets,0.030795956,1
personmexico javierlopez athleteplayssport sport baseball,0.4258169532,1
personmexico michaelbarrett athleteplaysinleague sportsleague mlb,0.4104858935,1
sportsteam packers teamhomestadium stadiumoreventvenue lambeaufield,0.4065217078,1
coach loviesmith worksfor sportsteam n1985chicagobears,0.4253701568,1
